Gender,Age,DailyMeals,ExerciseLevel,Height,Weight,BMR,Carbs,Proteins,Fats,Calories
0,22,3,0,160,120.0,2095.0,314.25,125.7,83.8,2514.0
0,19,3,4,175,64.0,1643.75,390.391,156.156,104.104,3123.124
1,35,3,0,155,74.0,1372.75,205.912,82.365,54.91,1647.298
1,29,4,0,155,85.0,1512.75,226.912,90.765,60.51,1815.298
1,21,2,0,175,61.0,1437.75,215.662,86.265,57.51,1725.298
1,22,3,0,142,71.0,1326.5,198.975,79.59,53.06,1591.8
1,22,3,0,152,75.0,1429.0,214.35,85.74,57.16,1714.8
0,23,3,0,168,51.0,1450.0,217.5,87.0,58.0,1740.0
1,20,2,0,160,98.0,1719.0,257.85,103.14,68.76,2062.8
1,21,3,1,163,62.0,1372.75,235.941,94.377,62.918,1887.534
1,31,3,0,170,75.0,1496.5,224.475,89.79,59.86,1795.8
1,23,2,0,155,70.0,1392.75,208.912,83.565,55.71,1671.298
1,22,3,1,160,76.0,1489.0,255.922,102.369,68.246,2047.378
1,25,3,0,175,105.0,1857.75,278.662,111.465,74.31,2229.298
1,33,2,0,152,73.0,1354.0,203.1,81.24,54.16,1624.8
0,35,3,0,170,105.0,1942.5,291.375,116.55,77.7,2331.0
0,18,2,1,165,72.0,1666.25,286.387,114.555,76.37,2291.098
1,23,3,0,155,77.0,1462.75,219.412,87.765,58.51,1755.298
0,20,2,0,163,43.0,1353.75,203.062,81.225,54.15,1624.498
1,20,3,0,155,41.0,1117.75,167.662,67.065,44.71,1341.298
0,29,3,2,183,112.0,2123.75,411.477,164.591,109.727,3291.815
0,23,3,0,168,93.0,1870.0,280.5,112.2,74.8,2244.0
1,22,3,0,157,48.0,1190.25,178.538,71.415,47.61,1428.302
0,26,3,0,170,103.0,1967.5,295.125,118.05,78.7,2361.0
0,21,2,2,178,58.0,1592.5,308.547,123.419,82.279,2468.375
1,44,4,0,142,77.0,1276.5,191.475,76.59,51.06,1531.8
0,21,2,0,183,95.0,1993.75,299.062,119.625,79.75,2392.498
1,24,4,0,157,90.0,1600.25,240.038,96.015,64.01,1920.302
1,47,3,0,160,100.0,1604.0,240.6,96.24,64.16,1924.8
0,22,3,1,170,65.0,1607.5,276.289,110.516,73.677,2210.313
0,27,3,1,180,79.0,1785.0,306.797,122.719,81.812,2454.372
0,57,3,0,168,52.0,1290.0,193.5,77.4,51.6,1548.0
1,22,3,0,142,98.0,1596.5,239.475,95.79,63.86,1915.8
0,25,3,1,163,89.0,1788.75,307.441,122.977,81.984,2459.528
1,20,3,2,165,76.0,1530.25,296.486,118.594,79.063,2371.887
1,36,3,0,160,46.0,1119.0,167.85,67.14,44.76,1342.8
1,35,3,0,157,99.0,1635.25,245.288,98.115,65.41,1962.302
0,25,3,0,163,102.0,1918.75,287.812,115.125,76.75,2302.498
1,23,2,0,137,50.0,1080.25,162.038,64.815,43.21,1296.302
0,30,3,0,170,50.0,1417.5,212.625,85.05,56.7,1701.0
0,22,3,0,173,80.0,1776.25,266.438,106.575,71.05,2131.502
1,39,3,0,157,100.0,1625.25,243.788,97.515,65.01,1950.302
0,32,3,0,168,112.0,2015.0,302.25,120.9,80.6,2418.0
1,24,3,0,135,56.0,1122.75,168.412,67.365,44.91,1347.298
0,32,3,0,163,48.0,1343.75,201.562,80.625,53.75,1612.498
1,24,3,0,152,73.0,1399.0,209.85,83.94,55.96,1678.8
1,50,3,0,145,93.0,1425.25,213.788,85.515,57.01,1710.302
0,22,4,0,168,70.0,1645.0,246.75,98.7,65.8,1974.0
0,23,2,1,163,65.0,1558.75,267.91,107.164,71.443,2143.283
0,26,3,0,168,52.0,1445.0,216.75,86.7,57.8,1734.0
1,53,2,0,137,53.0,960.25,144.038,57.615,38.41,1152.302
0,22,2,1,160,56.0,1455.0,250.078,100.031,66.688,2000.628
0,22,2,0,157,66.0,1536.25,230.438,92.175,61.45,1843.502
1,35,2,0,155,78.0,1412.75,211.912,84.765,56.51,1695.298
0,20,4,0,157,92.0,1806.25,270.938,108.375,72.25,2167.502
0,30,3,0,173,52.0,1456.25,218.438,87.375,58.25,1747.502
1,23,3,0,163,66.0,1402.75,210.412,84.165,56.11,1683.298
0,30,3,0,163,70.0,1573.75,236.062,94.425,62.95,1888.498
1,21,2,1,165,80.0,1565.25,269.027,107.611,71.741,2152.221
0,21,3,0,152,97.0,1820.0,273.0,109.2,72.8,2184.0
1,22,3,0,160,51.0,1239.0,185.85,74.34,49.56,1486.8
1,22,3,2,152,67.0,1349.0,261.369,104.548,69.698,2090.95
0,23,3,1,168,95.0,1890.0,324.844,129.938,86.625,2598.753
1,23,2,0,152,64.0,1314.0,197.1,78.84,52.56,1576.8
1,20,3,0,163,47.0,1227.75,184.162,73.665,49.11,1473.298
0,24,3,0,157,118.0,2046.25,306.938,122.775,81.85,2455.502
0,24,4,0,170,70.0,1647.5,247.125,98.85,65.9,1977.0
0,22,3,0,170,75.0,1707.5,256.125,102.45,68.3,2049.0
0,18,2,0,165,41.0,1356.25,203.438,81.375,54.25,1627.502
0,20,4,3,175,69.0,1688.75,364.137,145.655,97.103,2913.095
0,22,3,0,165,47.0,1396.25,209.438,83.775,55.85,1675.502
0,24,2,0,163,44.0,1343.75,201.562,80.625,53.75,1612.498
0,23,3,1,165,65.0,1571.25,270.059,108.023,72.016,2160.472
0,23,3,0,175,80.0,1783.75,267.562,107.025,71.35,2140.498
0,23,2,0,168,100.0,1940.0,291.0,116.4,77.6,2328.0
1,20,4,0,165,70.0,1470.25,220.538,88.215,58.81,1764.302
1,19,3,0,157,54.0,1265.25,189.788,75.915,50.61,1518.302
1,42,3,0,140,72.0,1224.0,183.6,73.44,48.96,1468.8
1,21,2,0,160,73.0,1464.0,219.6,87.84,58.56,1756.8
0,56,3,0,163,50.0,1243.75,186.562,74.625,49.75,1492.498
0,35,4,0,175,109.0,2013.75,302.062,120.825,80.55,2416.498
0,23,4,0,173,70.0,1671.25,250.688,100.275,66.85,2005.502
0,24,2,0,165,83.0,1746.25,261.938,104.775,69.85,2095.502
0,22,3,0,168,80.0,1745.0,261.75,104.7,69.8,2094.0
1,58,3,0,145,73.0,1185.25,177.788,71.115,47.41,1422.302
0,24,3,1,178,95.0,1947.5,334.727,133.891,89.26,2677.812
0,26,3,0,168,105.0,1975.0,296.25,118.5,79.0,2370.0
0,26,3,0,175,109.0,2058.75,308.812,123.525,82.35,2470.498
1,22,3,0,157,80.0,1510.25,226.538,90.615,60.41,1812.302
0,30,3,0,173,98.0,1916.25,287.438,114.975,76.65,2299.502
0,35,3,0,157,87.0,1681.25,252.188,100.875,67.25,2017.502
0,24,3,0,165,109.0,2006.25,300.938,120.375,80.25,2407.502
0,22,3,0,163,119.0,2103.75,315.562,126.225,84.15,2524.498
1,22,2,0,137,50.0,1085.25,162.788,65.115,43.41,1302.302
1,25,2,0,163,46.0,1192.75,178.912,71.565,47.71,1431.298
1,26,2,0,163,49.0,1217.75,182.662,73.065,48.71,1461.298
1,23,3,0,152,48.0,1154.0,173.1,69.24,46.16,1384.8
0,40,3,0,180,82.0,1750.0,262.5,105.0,70.0,2100.0
1,33,3,0,160,77.0,1444.0,216.6,86.64,57.76,1732.8
1,20,3,0,157,45.0,1170.25,175.538,70.215,46.81,1404.302
0,23,2,1,168,96.0,1900.0,326.562,130.625,87.083,2612.495
1,27,3,0,155,94.0,1612.75,241.912,96.765,64.51,1935.298
1,21,2,0,163,83.0,1582.75,237.412,94.965,63.31,1899.298
1,31,4,0,152,86.0,1494.0,224.1,89.64,59.76,1792.8
0,26,3,4,168,64.0,1565.0,371.688,148.675,99.117,2973.505
1,25,3,0,160,46.0,1174.0,176.1,70.44,46.96,1408.8
1,25,3,0,152,76.0,1424.0,213.6,85.44,56.96,1708.8
0,25,2,0,173,91.0,1871.25,280.688,112.275,74.85,2245.502
1,58,2,1,142,59.0,1026.5,176.43,70.572,47.048,1411.44
1,49,2,0,140,57.0,1039.0,155.85,62.34,41.56,1246.8
1,21,2,1,168,60.0,1384.0,237.875,95.15,63.433,1902.997
0,46,3,2,170,90.0,1737.5,336.641,134.656,89.771,2693.127
0,22,3,3,170,61.0,1567.5,337.992,135.197,90.131,2703.935
0,29,2,0,165,85.0,1741.25,261.188,104.475,69.65,2089.502
1,41,2,1,152,63.0,1214.0,208.656,83.462,55.642,1669.25
0,22,2,4,170,76.0,1717.5,407.906,163.163,108.775,3263.251
0,22,3,0,152,98.0,1825.0,273.75,109.5,73.0,2190.0
0,55,2,0,165,42.0,1181.25,177.188,70.875,47.25,1417.502
0,23,2,0,165,65.0,1571.25,235.688,94.275,62.85,1885.502
1,21,3,0,152,55.0,1234.0,185.1,74.04,49.36,1480.8
1,22,4,0,160,47.0,1199.0,179.85,71.94,47.96,1438.8
1,24,3,4,160,53.0,1249.0,296.638,118.655,79.103,2373.099
0,22,4,0,185,84.0,1891.25,283.688,113.475,75.65,2269.502
1,23,3,0,160,77.0,1494.0,224.1,89.64,59.76,1792.8
0,29,3,1,165,84.0,1731.25,297.559,119.023,79.349,2380.469
0,22,2,2,163,58.0,1493.75,289.414,115.766,77.177,2315.313
1,28,3,0,152,55.0,1199.0,179.85,71.94,47.96,1438.8
0,23,3,0,178,83.0,1832.5,274.875,109.95,73.3,2199.0
1,21,2,2,155,53.0,1232.75,238.845,95.538,63.692,1910.76
1,24,3,0,155,78.0,1467.75,220.162,88.065,58.71,1761.298
0,21,3,0,168,79.0,1740.0,261.0,104.4,69.6,2088.0
0,24,3,0,168,84.0,1775.0,266.25,106.5,71.0,2130.0
0,23,3,0,160,112.0,2010.0,301.5,120.6,80.4,2412.0
0,22,2,0,168,90.0,1845.0,276.75,110.7,73.8,2214.0
0,23,3,0,168,60.0,1540.0,231.0,92.4,61.6,1848.0
1,28,3,0,173,55.0,1330.25,199.538,79.815,53.21,1596.302
0,25,2,0,165,50.0,1411.25,211.688,84.675,56.45,1693.502
0,17,2,3,175,80.0,1813.75,391.09,156.436,104.291,3128.723
0,24,2,4,183,74.0,1768.75,420.078,168.031,112.021,3360.625
0,29,2,1,168,94.0,1850.0,317.969,127.188,84.792,2543.756
1,22,3,0,160,55.0,1279.0,191.85,76.74,51.16,1534.8
1,43,3,0,157,110.0,1705.25,255.788,102.315,68.21,2046.302
1,50,3,0,165,110.0,1720.25,258.037,103.215,68.81,2064.298
1,28,3,4,152,52.0,1169.0,277.638,111.055,74.037,2221.105
1,21,2,0,157,45.0,1165.25,174.788,69.915,46.61,1398.302
1,23,3,0,157,50.0,1205.25,180.788,72.315,48.21,1446.302
0,28,3,0,152,81.0,1625.0,243.75,97.5,65.0,1950.0
1,48,3,0,142,80.0,1286.5,192.975,77.19,51.46,1543.8
0,23,3,0,163,102.0,1928.75,289.312,115.725,77.15,2314.498
0,25,3,0,163,109.0,1988.75,298.312,119.325,79.55,2386.498
0,32,3,0,168,50.0,1395.0,209.25,83.7,55.8,1674.0
1,56,2,0,152,72.0,1229.0,184.35,73.74,49.16,1474.8
1,22,3,0,160,58.0,1309.0,196.35,78.54,52.36,1570.8
1,23,3,0,163,68.0,1422.75,213.412,85.365,56.91,1707.298
0,48,3,0,160,90.0,1665.0,249.75,99.9,66.6,1998.0
0,21,3,0,152,95.0,1800.0,270.0,108.0,72.0,2160.0
1,29,3,0,145,95.0,1550.25,232.538,93.015,62.01,1860.302
0,23,3,0,157,74.0,1611.25,241.688,96.675,64.45,1933.502
0,23,3,1,173,76.0,1731.25,297.559,119.023,79.349,2380.469
0,48,3,0,173,82.0,1666.25,249.938,99.975,66.65,1999.502
0,28,4,0,155,85.0,1683.75,252.562,101.025,67.35,2020.498
0,25,4,0,157,88.0,1741.25,261.188,104.475,69.65,2089.502
0,22,3,0,180,138.0,2400.0,360.0,144.0,96.0,2880.0
0,62,3,0,165,96.0,1686.25,252.938,101.175,67.45,2023.502
1,20,2,0,135,52.0,1102.75,165.412,66.165,44.11,1323.298
0,39,4,0,165,101.0,1851.25,277.688,111.075,74.05,2221.502
0,30,3,4,173,82.0,1756.25,417.109,166.844,111.229,3336.873
0,28,3,0,155,88.0,1713.75,257.062,102.825,68.55,2056.498
1,22,3,0,142,95.0,1566.5,234.975,93.99,62.66,1879.8
0,23,3,0,173,77.0,1741.25,261.188,104.475,69.65,2089.502
0,23,2,2,170,98.0,1932.5,374.422,149.769,99.846,2995.378
1,21,4,4,155,49.0,1192.75,283.278,113.311,75.541,2266.225
0,28,2,4,175,72.0,1678.75,398.703,159.481,106.321,3189.625
0,22,3,0,170,58.0,1537.5,230.625,92.25,61.5,1845.0
1,21,3,0,173,55.0,1365.25,204.788,81.915,54.61,1638.302
0,21,3,0,168,60.0,1550.0,232.5,93.0,62.0,1860.0
0,23,3,0,168,94.0,1880.0,282.0,112.8,75.2,2256.0
0,24,2,1,170,90.0,1847.5,317.539,127.016,84.677,2540.313
0,28,3,2,165,78.0,1676.25,324.773,129.909,86.606,2598.182
1,23,3,2,160,65.0,1374.0,266.213,106.485,70.99,2129.702
0,22,4,0,180,134.0,2360.0,354.0,141.6,94.4,2832.0
1,22,3,0,152,54.0,1219.0,182.85,73.14,48.76,1462.8
1,19,3,0,168,46.0,1254.0,188.1,75.24,50.16,1504.8
1,29,3,1,140,57.0,1139.0,195.766,78.306,52.204,1566.124
0,25,3,0,160,77.0,1650.0,247.5,99.0,66.0,1980.0
0,22,2,0,163,75.0,1663.75,249.562,99.825,66.55,1996.498
0,24,3,2,168,68.0,1615.0,312.906,125.163,83.442,2503.254
0,23,2,1,170,67.0,1622.5,278.867,111.547,74.365,2230.941
0,39,4,0,157,88.0,1671.25,250.688,100.275,66.85,2005.502
1,25,3,0,168,47.0,1234.0,185.1,74.04,49.36,1480.8
1,43,4,0,142,79.0,1301.5,195.225,78.09,52.06,1561.8
1,23,3,0,178,60.0,1436.5,215.475,86.19,57.46,1723.8
1,20,4,0,137,56.0,1155.25,173.288,69.315,46.21,1386.302
1,29,3,0,173,66.0,1435.25,215.288,86.115,57.41,1722.302
0,20,3,0,163,45.0,1373.75,206.062,82.425,54.95,1648.498
1,23,3,2,170,74.0,1526.5,295.759,118.304,78.869,2366.073
0,23,4,0,160,90.0,1790.0,268.5,107.4,71.6,2148.0
1,23,3,0,160,90.0,1624.0,243.6,97.44,64.96,1948.8
0,23,3,0,170,80.0,1752.5,262.875,105.15,70.1,2103.0
1,16,3,0,155,55.0,1277.75,191.662,76.665,51.11,1533.298
0,23,3,1,168,75.0,1690.0,290.469,116.188,77.458,2323.75
0,23,2,0,165,59.0,1511.25,226.688,90.675,60.45,1813.502
1,23,3,0,152,68.0,1354.0,203.1,81.24,54.16,1624.8
1,30,4,1,150,68.0,1306.5,224.555,89.822,59.881,1796.437
1,22,3,0,150,55.0,1216.5,182.475,72.99,48.66,1459.8
1,37,4,1,147,59.0,1162.75,199.848,79.939,53.293,1598.785
0,24,3,1,173,102.0,1986.25,341.387,136.555,91.036,2731.092
0,28,4,0,175,122.0,2178.75,326.812,130.725,87.15,2614.498
0,22,3,0,157,108.0,1956.25,293.438,117.375,78.25,2347.502
1,25,2,1,155,65.0,1332.75,229.066,91.627,61.084,1832.528
0,31,3,0,168,50.0,1400.0,210.0,84.0,56.0,1680.0
0,22,2,1,173,100.0,1976.25,339.668,135.867,90.578,2717.342
1,23,3,0,160,60.0,1324.0,198.6,79.44,52.96,1588.8
0,22,3,1,178,73.0,1737.5,298.633,119.453,79.635,2389.059
0,39,4,0,165,106.0,1901.25,285.188,114.075,76.05,2281.502
0,20,2,0,165,71.0,1646.25,246.938,98.775,65.85,1975.502
0,39,3,0,155,87.0,1648.75,247.312,98.925,65.95,1978.498
0,39,3,0,168,99.0,1850.0,277.5,111.0,74.0,2220.0
0,19,3,3,180,58.0,1615.0,348.234,139.294,92.862,2785.87
0,28,3,1,178,80.0,1777.5,305.508,122.203,81.469,2444.065
0,25,3,0,168,70.0,1630.0,244.5,97.8,65.2,1956.0
0,28,2,1,170,96.0,1887.5,324.414,129.766,86.51,2595.31
1,56,2,0,152,71.0,1219.0,182.85,73.14,48.76,1462.8
1,21,2,0,155,48.0,1182.75,177.412,70.965,47.31,1419.298
0,22,3,0,183,79.0,1828.75,274.312,109.725,73.15,2194.498
1,22,3,0,152,56.0,1239.0,185.85,74.34,49.56,1486.8
0,23,4,1,163,68.0,1588.75,273.066,109.227,72.818,2184.534
0,25,2,1,163,68.0,1578.75,271.348,108.539,72.359,2170.779
0,24,2,0,165,48.0,1396.25,209.438,83.775,55.85,1675.502
0,22,2,0,163,79.0,1703.75,255.562,102.225,68.15,2044.498
0,33,4,0,170,102.0,1922.5,288.375,115.35,76.9,2307.0
1,22,4,0,168,101.0,1789.0,268.35,107.34,71.56,2146.8
1,22,3,1,157,45.0,1160.25,199.418,79.767,53.178,1595.342
1,50,4,0,140,73.0,1194.0,179.1,71.64,47.76,1432.8
1,20,3,0,168,48.0,1269.0,190.35,76.14,50.76,1522.8
0,49,3,0,157,88.0,1621.25,243.188,97.275,64.85,1945.502
1,60,2,0,155,79.0,1297.75,194.662,77.865,51.91,1557.298
0,52,3,0,178,92.0,1777.5,266.625,106.65,71.1,2133.0
1,21,2,2,157,74.0,1455.25,281.955,112.782,75.188,2255.64
0,24,3,0,165,49.0,1406.25,210.938,84.375,56.25,1687.502
1,32,3,0,140,80.0,1354.0,203.1,81.24,54.16,1624.8
0,23,3,0,175,82.0,1803.75,270.562,108.225,72.15,2164.498
1,32,3,0,157,76.0,1420.25,213.038,85.215,56.81,1704.302
1,23,4,0,157,57.0,1275.25,191.288,76.515,51.01,1530.302
1,25,3,0,160,65.0,1364.0,204.6,81.84,54.56,1636.8
1,37,3,0,160,46.0,1114.0,167.1,66.84,44.56,1336.8
0,29,2,1,168,91.0,1820.0,312.812,125.125,83.417,2502.501
1,21,3,0,163,45.0,1202.75,180.412,72.165,48.11,1443.298
0,28,3,0,173,125.0,2196.25,329.438,131.775,87.85,2635.502
0,52,3,0,168,50.0,1295.0,194.25,77.7,51.8,1554.0
1,29,3,0,152,100.0,1644.0,246.6,98.64,65.76,1972.8
1,21,2,0,160,55.0,1284.0,192.6,77.04,51.36,1540.8
1,23,3,0,163,48.0,1222.75,183.412,73.365,48.91,1467.298
1,26,3,0,155,89.0,1567.75,235.162,94.065,62.71,1881.298
1,22,2,0,170,48.0,1271.5,190.725,76.29,50.86,1525.8
1,37,3,0,155,100.0,1622.75,243.412,97.365,64.91,1947.298
0,21,2,1,170,76.0,1722.5,296.055,118.422,78.948,2368.44
0,22,3,4,160,50.0,1395.0,331.312,132.525,88.35,2650.498
0,25,3,0,160,85.0,1730.0,259.5,103.8,69.2,2076.0
1,27,3,0,152,94.0,1594.0,239.1,95.64,63.76,1912.8
1,48,3,0,145,99.0,1495.25,224.288,89.715,59.81,1794.302
0,24,3,2,180,65.0,1660.0,321.625,128.65,85.767,2573.003
0,23,3,0,165,73.0,1651.25,247.688,99.075,66.05,1981.502
0,23,3,0,163,107.0,1978.75,296.812,118.725,79.15,2374.498
1,31,3,0,142,81.0,1381.5,207.225,82.89,55.26,1657.8
0,25,2,0,165,50.0,1411.25,211.688,84.675,56.45,1693.502
0,26,2,0,168,135.0,2275.0,341.25,136.5,91.0,2730.0
0,23,3,0,173,56.0,1531.25,229.688,91.875,61.25,1837.502
0,21,3,1,170,64.0,1602.5,275.43,110.172,73.448,2203.44
1,22,3,0,163,51.0,1257.75,188.662,75.465,50.31,1509.298
1,24,2,0,137,55.0,1125.25,168.788,67.515,45.01,1350.302
0,24,4,0,180,85.0,1860.0,279.0,111.6,74.4,2232.0
1,23,3,0,157,48.0,1185.25,177.788,71.115,47.41,1422.302
1,21,2,0,163,60.0,1352.75,202.912,81.165,54.11,1623.298
0,23,2,0,178,60.0,1602.5,240.375,96.15,64.1,1923.0
1,20,3,1,155,56.0,1267.75,217.895,87.158,58.105,1743.157
1,22,4,0,160,60.0,1329.0,199.35,79.74,53.16,1594.8
1,30,3,0,170,65.0,1401.5,210.225,84.09,56.06,1681.8
0,24,4,2,175,82.0,1798.75,348.508,139.403,92.935,2788.059
0,22,3,0,173,75.0,1726.25,258.938,103.575,69.05,2071.502
1,25,2,0,168,92.0,1684.0,252.6,101.04,67.36,2020.8
1,22,3,4,155,49.0,1187.75,282.091,112.836,75.224,2256.724
1,23,4,0,155,67.0,1362.75,204.412,81.765,54.51,1635.298
1,36,3,0,140,86.0,1394.0,209.1,83.64,55.76,1672.8
1,30,3,0,152,95.0,1589.0,238.35,95.34,63.56,1906.8
0,22,3,0,165,98.0,1906.25,285.938,114.375,76.25,2287.502
1,23,3,0,155,42.0,1112.75,166.912,66.765,44.51,1335.298
1,23,3,0,160,90.0,1624.0,243.6,97.44,64.96,1948.8
0,24,3,0,168,116.0,2095.0,314.25,125.7,83.8,2514.0
0,24,3,0,163,110.0,2003.75,300.562,120.225,80.15,2404.498
0,22,2,0,163,55.0,1463.75,219.562,87.825,58.55,1756.498
0,22,2,1,175,65.0,1638.75,281.66,112.664,75.109,2253.277
0,25,3,0,173,54.0,1501.25,225.188,90.075,60.05,1801.502
1,39,3,0,137,80.0,1300.25,195.038,78.015,52.01,1560.302
0,25,3,0,168,50.0,1430.0,214.5,85.8,57.2,1716.0
0,21,3,0,168,76.0,1710.0,256.5,102.6,68.4,2052.0
1,22,3,1,163,50.0,1247.75,214.457,85.783,57.189,1715.661
0,21,3,3,175,80.0,1793.75,386.777,154.711,103.141,3094.221
0,21,3,0,178,72.0,1732.5,259.875,103.95,69.3,2079.0
1,24,2,0,152,65.0,1319.0,197.85,79.14,52.76,1582.8
0,22,3,2,168,66.0,1605.0,310.969,124.388,82.925,2487.753
0,24,4,4,165,70.0,1616.25,383.859,153.544,102.362,3070.87
1,22,3,2,170,70.0,1491.5,288.978,115.591,77.061,2311.825
0,27,3,0,175,116.0,2123.75,318.562,127.425,84.95,2548.498
1,23,3,0,152,43.0,1104.0,165.6,66.24,44.16,1324.8
0,22,2,2,175,60.0,1588.75,307.82,123.128,82.085,2462.557
1,21,2,1,142,55.0,1171.5,201.352,80.541,53.694,1610.818
1,22,4,0,152,50.0,1179.0,176.85,70.74,47.16,1414.8
0,20,2,0,168,70.0,1655.0,248.25,99.3,66.2,1986.0
0,23,3,0,170,56.0,1512.5,226.875,90.75,60.5,1815.0
1,28,4,0,157,95.0,1630.25,244.538,97.815,65.21,1956.302
1,29,3,0,168,108.0,1824.0,273.6,109.44,72.96,2188.8
1,30,3,0,140,85.0,1414.0,212.1,84.84,56.56,1696.8
1,28,3,0,157,76.0,1440.25,216.038,86.415,57.61,1728.302
0,28,2,1,175,82.0,1778.75,305.723,122.289,81.526,2445.782
0,25,2,0,168,95.0,1880.0,282.0,112.8,75.2,2256.0
0,30,3,1,175,107.0,2018.75,346.973,138.789,92.526,2775.782
0,22,3,1,178,89.0,1897.5,326.133,130.453,86.969,2609.065
0,21,3,0,173,51.0,1491.25,223.688,89.475,59.65,1789.502
0,29,3,0,155,108.0,1908.75,286.312,114.525,76.35,2290.498
0,25,3,0,155,103.0,1878.75,281.812,112.725,75.15,2254.498
0,40,3,0,157,90.0,1686.25,252.938,101.175,67.45,2023.502
0,21,3,0,173,110.0,2081.25,312.188,124.875,83.25,2497.502
1,24,4,2,152,54.0,1209.0,234.244,93.698,62.465,1873.953
0,24,3,4,170,81.0,1757.5,417.406,166.962,111.308,3339.244
0,35,3,0,163,111.0,1958.75,293.812,117.525,78.35,2350.498
1,22,2,1,155,95.0,1647.75,283.207,113.283,75.522,2265.658
0,23,3,0,165,109.0,2011.25,301.688,120.675,80.45,2413.502
0,30,3,0,165,98.0,1866.25,279.938,111.975,74.65,2239.502
1,46,4,0,147,72.0,1247.75,187.162,74.865,49.91,1497.298
0,26,3,2,173,93.0,1886.25,365.461,146.184,97.456,2923.684
1,49,2,0,157,68.0,1255.25,188.288,75.315,50.21,1506.302
0,21,3,4,175,75.0,1743.75,414.141,165.656,110.438,3313.13
1,20,4,0,155,54.0,1247.75,187.162,74.865,49.91,1497.298
0,18,4,0,165,112.0,2066.25,309.938,123.975,82.65,2479.502
0,34,3,0,165,50.0,1366.25,204.938,81.975,54.65,1639.502
0,25,3,0,183,68.0,1703.75,255.562,102.225,68.15,2044.498
1,24,4,0,157,72.0,1420.25,213.038,85.215,56.81,1704.302
1,21,2,4,157,58.0,1295.25,307.622,123.049,82.032,2460.972
0,28,3,1,173,90.0,1846.25,317.324,126.93,84.62,2538.596
0,26,3,0,175,108.0,2048.75,307.312,122.925,81.95,2458.498
0,23,3,1,168,92.0,1860.0,319.688,127.875,85.25,2557.502
0,20,2,1,163,68.0,1603.75,275.645,110.258,73.505,2205.157
0,52,3,0,168,50.0,1295.0,194.25,77.7,51.8,1554.0
0,27,3,0,165,72.0,1621.25,243.188,97.275,64.85,1945.502
0,21,3,1,170,85.0,1812.5,311.523,124.609,83.073,2492.185
1,25,2,0,157,75.0,1445.25,216.788,86.715,57.81,1734.302
1,16,3,0,152,48.0,1189.0,178.35,71.34,47.56,1426.8
1,22,3,0,170,58.0,1371.5,205.725,82.29,54.86,1645.8
0,27,4,1,180,109.0,2085.0,358.359,143.344,95.562,2866.87
1,45,2,1,142,57.0,1071.5,184.164,73.666,49.11,1473.31
0,23,4,3,178,110.0,2102.5,453.352,181.341,120.894,3626.818
0,24,4,0,178,126.0,2257.5,338.625,135.45,90.3,2709.0
1,20,3,0,163,49.0,1247.75,187.162,74.865,49.91,1497.298
1,29,2,0,152,76.0,1404.0,210.6,84.24,56.16,1684.8
0,46,3,0,168,52.0,1345.0,201.75,80.7,53.8,1614.0
1,35,2,0,155,77.0,1402.75,210.412,84.165,56.11,1683.298
1,20,2,1,163,63.0,1387.75,238.52,95.408,63.605,1908.157
1,27,3,0,152,74.0,1394.0,209.1,83.64,55.76,1672.8
0,22,3,0,160,108.0,1975.0,296.25,118.5,79.0,2370.0
0,34,4,0,160,96.0,1795.0,269.25,107.7,71.8,2154.0
1,23,3,0,140,72.0,1319.0,197.85,79.14,52.76,1582.8
0,27,3,0,170,51.0,1442.5,216.375,86.55,57.7,1731.0
1,28,3,0,145,87.0,1475.25,221.288,88.515,59.01,1770.302
0,23,3,2,168,74.0,1680.0,325.5,130.2,86.8,2604.0
1,22,2,0,160,63.0,1359.0,203.85,81.54,54.36,1630.8
0,25,2,0,173,73.0,1691.25,253.688,101.475,67.65,2029.502
0,25,3,0,157,89.0,1751.25,262.688,105.075,70.05,2101.502
1,21,2,1,147,40.0,1052.75,180.941,72.377,48.251,1447.531
0,23,4,1,175,66.0,1643.75,282.52,113.008,75.339,2260.163
1,21,3,0,155,56.0,1262.75,189.412,75.765,50.51,1515.298
0,21,3,0,165,56.0,1491.25,223.688,89.475,59.65,1789.502
0,22,2,0,168,56.0,1505.0,225.75,90.3,60.2,1806.0
0,43,4,1,178,90.0,1802.5,309.805,123.922,82.615,2478.443
0,23,3,1,170,75.0,1702.5,292.617,117.047,78.031,2340.935
1,21,2,0,135,45.0,1027.75,154.162,61.665,41.11,1233.298
0,23,3,0,170,74.0,1692.5,253.875,101.55,67.7,2031.0
1,28,3,0,157,45.0,1130.25,169.538,67.815,45.21,1356.302
0,22,3,0,163,110.0,2013.75,302.062,120.825,80.55,2416.498
0,23,3,1,168,67.0,1610.0,276.719,110.688,73.792,2213.756
1,20,3,0,157,42.0,1140.25,171.038,68.415,45.61,1368.302
0,18,3,2,165,47.0,1416.25,274.398,109.759,73.173,2195.185
0,28,3,0,170,53.0,1457.5,218.625,87.45,58.3,1749.0
0,27,3,0,163,45.0,1338.75,200.812,80.325,53.55,1606.498
1,58,2,0,160,78.0,1329.0,199.35,79.74,53.16,1594.8
0,24,3,0,165,119.0,2106.25,315.938,126.375,84.25,2527.502
0,23,3,0,178,73.0,1732.5,259.875,103.95,69.3,2079.0
